date,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite,Corporate_Loan_Rate,productivity_index,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M
2005-03-01,311097.1,18656.7,8999.4,73.7,119.34126818098622,5.65,95.7,1012.6216666666668,117.92134077579219,306760.925,34.35213292214357,0.0,1212.1000000000022,5.54
2005-04-01,313041.4333333333,18797.566666666666,9001.233333333334,73.7,117.38867042192685,5.66,95.7,1006.8675,116.6981228551172,307577.3027777778,32.98303117349165,0.0,1141.2333333333336,5.64
2005-05-01,314985.76666666666,18938.43333333333,9003.066666666666,73.7,112.19109826930756,5.57,95.7,1001.1133333333336,115.70318250863686,308485.6583333333,31.351606544698807,0.0,1070.366666666665,5.63
2005-06-01,316930.1,19079.3,9004.9,73.7,106.4571537394907,5.6,95.7,995.3591666666669,113.81861446236546,309485.99166666664,29.54375412871167,0.0,999.5,5.65
2005-07-01,318413.1666666666,19270.366666666665,9033.166666666666,73.7,100.66918945545756,5.58,95.7,989.605,111.76511488505615,310588.2444444444,27.648501994922146,0.0,998.2666666666664,5.66
2005-08-01,319896.23333333334,19461.43333333333,9061.433333333334,73.7,96.32267500860404,5.53,95.7,983.8508333333334,108.72834251262883,311792.4166666667,25.76361526101128,0.0,997.0333333333292,5.57
2005-09-01,321379.3,19652.5,9089.7,73.7,96.52652606899068,5.67,95.7,978.0966666666668,104.9258854939629,313098.50833333336,24.000437326351463,0.0,995.7999999999993,5.6
2005-10-01,322608.5,19865.733333333334,9131.033333333336,73.7,98.92784053326096,5.75,95.7,972.3425,101.84908051251858,314437.43055555556,22.48597484174057,0.0,1068.1666666666679,5.58
2005-11-01,323837.7,20078.966666666667,9172.366666666669,73.7,96.79886338695118,5.75,95.7,966.5883333333334,99.28370803212584,315809.1833333333,21.35788408835318,0.0,1140.5333333333365,5.53
2005-12-01,325066.9,20292.2,9213.7,73.7,87.57965598519598,5.8,95.7,960.8341666666668,96.13745840641006,317213.76666666666,20.746942964233337,0.0,1212.9000000000015,5.67
2006-01-01,326789.4,20448.533333333333,9134.966666666667,73.7,89.8854844806963,5.85,95.7,955.08,94.34017424394987,318681.7472222222,20.746942964233128,0.0,1178.1666666666679,5.75
2006-02-01,328511.9,20604.86666666667,9056.233333333334,73.7,91.08437371687636,5.94,95.7,952.92,93.4671240286619,320213.125,20.2689593015775,0.0,1143.433333333338,5.75
2006-03-01,330234.4,20761.2,8977.5,73.7,92.19277921178124,5.99,95.7,950.76,92.74483288579368,321807.89999999997,19.42016116338269,0.0,1108.7000000000007,5.8
2006-04-01,331028.8666666667,20906.63333333333,9212.366666666669,73.7,90.24477516503626,5.92,95.7,948.6,91.2976553244229,323306.85277777776,18.284039902371767,0.0,1040.8999999999978,5.85
2006-05-01,331823.3333333333,21052.066666666666,9447.233333333334,73.7,99.95794143734066,5.99,95.7,946.44,91.82416833282115,324709.98333333334,16.931288252390058,0.0,973.0999999999985,5.94
2006-06-01,332617.8,21197.5,9682.1,73.7,103.9728613595243,6.09,95.7,944.28,94.55636922854252,326017.2916666667,15.42692907049483,0.0,905.2999999999993,5.99
2006-07-01,334355.4666666667,21410.166666666668,9741.733333333334,73.7,109.1375715793334,6.16,95.7,942.12,97.7650504116487,327345.8166666667,13.83633074556322,0.0,961.633333333335,5.92
2006-08-01,336093.1333333333,21622.83333333333,9801.366666666669,73.7,112.26132105307316,6.2,95.7,939.96,101.29454163434816,328695.55833333335,12.23176764624248,0.0,1017.9666666666599,5.99
2006-09-01,337830.8,21835.5,9861.0,73.7,110.4946143768129,6.21,95.7,937.8,104.34484749518678,330066.51666666666,10.70070674940884,0.0,1074.2999999999993,6.09
2006-10-01,338766.0333333333,21876.9,9918.5,73.7,113.83655453072836,6.18,95.7,935.64,108.27681072280213,331412.97777777776,9.35534773960247,0.0,970.2666666666701,6.16
2006-11-01,339701.26666666666,21918.3,9976.0,73.7,111.09885901011742,6.16,95.7,933.48,110.13363031826492,332734.9416666667,8.336228333941843,0.0,866.2333333333336,6.2
2006-12-01,340636.5,21959.7,10033.5,73.7,108.34631430653738,6.3,95.7,931.32,110.8625391427671,334032.4083333334,7.787990754999828,0.0,762.2000000000007,6.21
2007-01-01,342649.3333333333,22089.533333333333,10055.5,73.7,112.09942749294376,6.39,95.7,929.16,111.35618179503551,335354.06944444444,7.7879907549996386,0.0,679.366666666665,6.18
2007-02-01,344662.1666666667,22219.36666666667,10077.5,73.7,108.26333971840184,6.43,95.7,943.6766666666666,110.68985157259029,336699.925,6.914270334548553,0.0,596.5333333333401,6.16
2007-03-01,346675.0,22349.2,10099.5,73.7,112.48446562195042,6.41,95.7,958.1933333333332,111.02149344677986,338069.97500000003,8.160235330952464,0.0,513.7000000000007,6.3
2007-04-01,348631.2,22540.86666666667,10129.8,73.7,105.96051852313444,6.37,95.7,972.71,109.70882077884755,339536.8361111111,12.199669601419574,0.0,663.9666666666672,6.39
2007-05-01,350587.4,22732.533333333333,10160.1,73.7,107.61829581561496,6.51,95.7,987.2266666666666,109.12872691309714,341100.50833333336,17.71229595354862,0.0,814.2333333333336,6.43
2007-06-01,352543.6,22924.2,10190.4,73.7,114.21016172070702,6.47,95.7,1001.7433333333332,110.10603481545873,342760.99166666664,23.8289590868252,0.0,964.5,6.41
2007-07-01,353935.1333333333,23251.033333333333,10233.133333333331,73.7,108.7305244136796,6.46,95.7,1016.26,109.54455096891472,344392.6305555555,30.083575106054123,0.0,1161.5,6.37
2007-08-01,355326.6666666667,23577.86666666667,10275.866666666669,73.7,111.96792051971194,6.59,95.7,1030.7766666666666,110.16198110246641,345995.425,36.14690266662648,0.0,1358.5,6.51
2007-09-01,356718.2,23904.7,10318.6,73.7,100.921142478842,6.74,95.7,1045.2933333333333,108.234760578615,347569.375,41.72739700252189,0.0,1555.5,6.47
2007-10-01,359059.56666666665,24157.666666666668,10349.733333333334,73.7,91.87415713025426,6.82,95.7,1059.81,105.88703367980162,349260.5027777778,46.526728478142736,0.0,1616.7999999999993,6.46
2007-11-01,361400.93333333335,24410.63333333333,10380.866666666669,73.7,91.19232437764236,6.82,95.7,1074.3266666666666,103.14937177347286,351068.80833333335,50.20580910206152,0.0,1678.0999999999985,6.59
2007-12-01,363742.3,24663.6,10412.0,73.7,91.60049406254652,7.16,95.7,1088.8433333333332,99.38109383044612,352994.2916666667,52.34058601548628,0.0,1739.3999999999978,6.74
2008-01-01,364656.4666666667,24792.5,10460.2,73.7,92.40213022788149,7.26,95.7,1103.36,96.65969479947977,354828.21944444446,52.34058601548651,0.0,1541.4666666666672,6.82
2008-02-01,365570.6333333333,24921.4,10508.4,73.7,95.50532143075284,6.93,95.7,1117.7758333333331,93.91592828465325,356570.5916666666,52.32660917578903,0.0,1343.5333333333328,6.82
2008-03-01,366484.8,25050.3,10556.6,73.7,92.5915659299543,6.92,95.7,1132.1916666666666,92.5276655265053,358221.40833333327,52.30120189790497,0.0,1145.5999999999985,7.16
2008-04-01,366929.4666666667,25154.1,10449.3,73.7,91.36360933799352,6.91,95.7,1146.6074999999998,92.44257422779516,359746.26388888893,52.26690237643649,0.0,996.4333333333307,7.26
2008-05-01,367374.1333333333,25257.9,10342.0,73.7,85.33333333333333,6.96,95.7,1161.0233333333333,91.46607572041034,361145.15833333327,52.22624551951832,0.0,847.2666666666701,6.93
2008-06-01,367818.8,25361.7,10234.7,73.7,85.33333333333333,7.04,95.7,1175.4391666666666,90.42154893220813,362418.0916666666,52.18176664281785,0.0,698.1000000000022,6.92
2008-07-01,368632.56666666665,25544.233333333334,10252.766666666666,73.7,90.0,7.12,95.7,1189.855,90.02119389422789,363642.8777777778,52.13600394607863,0.0,751.7333333333336,6.91
2008-08-01,369446.3333333333,25726.766666666663,10270.833333333334,92.3,84.0,7.3,95.7,1204.2708333333333,88.10364032243575,364819.51666666666,52.091499768661116,18.599999999999994,805.3666666666613,6.96
2008-09-01,370260.1,25909.3,10288.9,91.0,81.66666666666667,7.44,95.7,1218.6866666666665,86.28282377855447,365948.0083333333,52.050800612908326,17.299999999999997,859.0,7.04
2008-10-01,366096.1333333333,25570.766666666663,10278.7,78.2,77.0,7.8,95.7,1233.1025,83.88888888888889,366534.3888888888,52.01645592148948,4.5,416.66666666666424,7.12
2008-11-01,361932.1666666667,25232.233333333334,10268.5,73.2,65.33333333333333,7.51,95.7,1247.5183333333332,80.55555555555556,366578.6583333334,51.991015597273915,-19.099999999999994,-25.66666666666788,7.3
2008-12-01,357768.2,24893.7,10258.3,68.0,56.0,6.87,95.7,1261.9341666666664,75.66666666666667,366080.81666666665,51.9770262618796,-23.0,-468.0,7.44
2009-01-01,358082.7,25171.466666666667,9813.733333333334,75.3,51.66666666666666,5.94,95.7,1276.35,69.27777777777777,365533.0027777778,51.9770262618797,-2.9000000000000057,-372.7666666666664,7.8
2009-02-01,358397.2,25449.233333333334,9369.166666666666,77.0,60.0,5.56,95.7,1266.3208333333332,65.27777777777777,364935.21666666673,48.97971738667074,3.799999999999997,-277.5333333333292,7.51
2009-03-01,358711.7,25727.0,8924.6,73.3,69.33333333333333,5.48,95.7,1256.2916666666663,63.22222222222222,364287.4583333333,44.03830877225604,5.299999999999997,-182.29999999999927,6.87
2009-04-01,360328.13333333336,25849.766666666663,9077.666666666666,93.9,76.0,5.43,95.7,1246.2624999999998,63.05555555555555,363737.3472222222,37.96164268164309,18.60000000000001,279.0,5.94
2009-05-01,361944.56666666665,25972.533333333333,9230.733333333334,105.2,76.66666666666667,5.43,95.7,1236.2333333333331,64.94444444444444,363284.8833333333,31.549759062581312,28.200000000000003,740.2999999999993,5.56
2009-06-01,363561.0,26095.3,9383.8,107.8,73.33333333333333,5.53,95.7,1226.2041666666669,67.83333333333333,362930.06666666665,25.813705884476693,34.5,1201.5999999999985,5.48
2009-07-01,367258.0,26434.466666666667,9516.033333333333,110.2,75.0,5.53,95.7,1216.175,71.72222222222221,362815.51944444445,22.15573869102123,16.299999999999997,1263.0,5.43
2009-08-01,370955.0,26773.63333333333,9648.266666666666,118.4,77.0,5.6,95.7,1206.1458333333333,74.55555555555556,362941.2416666667,21.879755550909213,13.200000000000003,1324.3999999999978,5.43
2009-09-01,374652.0,27112.8,9780.5,117.9,86.66666666666667,5.78,95.7,1196.1166666666666,77.44444444444444,363307.23333333334,24.748230054820656,10.100000000000009,1385.7999999999993,5.53
2009-10-01,375566.76666666666,27407.033333333333,10128.833333333334,123.1,89.33333333333333,5.84,95.7,1186.0875,79.66666666666667,364096.4527777778,29.112801882676273,12.899999999999991,1557.26666666667,5.53
2009-11-01,376481.5333333333,27701.266666666663,10477.166666666666,118.2,83.66666666666667,5.84,95.7,1176.0583333333334,80.83333333333333,365308.89999999997,33.35008118847889,-0.20000000000000284,1728.73333333333,5.6
2009-12-01,377396.3,27995.5,10825.5,116.6,90.66666666666669,5.79,95.7,1166.0291666666667,83.72222222222223,366944.575,36.16067466684575,-1.3000000000000114,1900.2000000000007,5.78
2010-01-01,380343.7,28258.666666666668,10712.8,117.2,87.0,5.92,95.7,1156.0,85.72222222222223,368799.65833333327,36.160674666845615,-5.8999999999999915,1824.2000000000007,5.84
2010-02-01,383291.1,28521.83333333333,10600.1,114.7,86.66666666666667,5.83,95.7,1151.9991666666667,87.33333333333333,370874.14999999997,35.35765310184912,-3.5,1748.199999999997,5.84
2010-03-01,386238.5,28785.0,10487.4,114.6,89.66666666666667,5.74,95.7,1147.9983333333334,87.83333333333333,373168.05,33.93007887405088,-2.0,1672.2000000000007,5.79
2010-04-01,388318.6666666667,29104.033333333333,10605.666666666666,114.2,88.66666666666667,5.51,95.7,1143.9975,87.72222222222223,375500.5944444444,32.01797205923058,-3.0,1697.0,5.92
2010-05-01,390398.8333333333,29423.066666666666,10723.933333333334,114.3,94.0,5.48,95.7,1139.996666666667,89.44444444444446,377871.7833333334,29.740694497547267,-0.4000000000000057,1721.800000000003,5.83
2010-06-01,392479.0,29742.1,10842.2,116.1,99.66666666666669,5.4,95.7,1135.9958333333334,90.94444444444446,380281.6166666667,27.208784429418476,1.5,1746.5999999999985,5.74
2010-07-01,393809.2,29982.366666666665,10858.5,116.0,96.33333333333331,5.45,95.7,1131.995,92.5,382494.21666666673,24.53402489195951,1.7999999999999972,1723.699999999997,5.51
2010-08-01,395139.4,30222.63333333333,10874.8,113.6,92.33333333333331,5.57,95.7,1127.9941666666666,93.44444444444444,384509.5833333333,21.84030806023852,-0.7000000000000028,1700.800000000003,5.48
2010-09-01,396469.6,30462.9,10891.1,112.5,92.33333333333331,5.51,95.7,1123.993333333333,93.8888888888889,386327.71666666673,19.276851322424466,-3.5999999999999943,1677.9000000000015,5.4
2010-10-01,398335.06666666665,30585.06666666667,10928.033333333333,112.1,97.0,5.41,95.7,1119.9925,95.27777777777777,388225.075,17.03224457990141,-3.9000000000000057,1481.0333333333365,5.45
2010-11-01,400200.5333333333,30707.233333333334,10964.966666666667,115.4,98.66666666666669,5.4,95.7,1115.9916666666668,96.05555555555556,390201.6583333334,15.337321567687548,1.8000000000000114,1284.1666666666679,5.57
2010-12-01,402066.0,30829.4,11001.9,114.2,96.33333333333331,5.52,95.7,1111.9908333333333,95.5,392257.4666666666,14.425209727928527,1.7000000000000028,1087.300000000003,5.51
2011-01-01,403345.6,31220.2,11400.766666666666,112.7,90.66666666666669,5.71,95.7,1107.99,94.55555555555556,394174.2916666667,14.42520972792838,0.6000000000000085,1237.8333333333358,5.41
2011-02-01,404625.2,31611.0,11799.633333333331,110.3,90.33333333333331,5.81,95.13333333333334,1109.5541666666668,94.22222222222223,395952.1333333333,13.725990199060883,-5.1000000000000085,1388.3666666666686,5.4
2011-03-01,405904.8,32001.8,12198.5,98.9,92.66666666666669,5.96,94.56666666666666,1111.118333333333,94.27777777777779,397590.99166666664,12.5421792958866,-15.299999999999997,1538.8999999999978,5.52
2011-04-01,406492.1,32055.1,12330.0,101.1,96.66666666666669,5.8,94.0,1112.6825,94.22222222222223,399105.4444444445,11.029983650535124,-11.600000000000009,1470.0333333333292,5.71
2011-05-01,407079.4,32108.4,12461.5,104.9,96.66666666666669,5.83,93.83333333333331,1114.246666666667,93.8888888888889,400495.49166666664,9.323167295612407,-5.3999999999999915,1401.1666666666679,5.81
2011-06-01,407666.7,32161.7,12593.0,102.4,93.66666666666669,5.89,93.66666666666669,1115.8108333333334,93.44444444444446,401761.1333333333,7.5589089604236746,3.5,1332.2999999999993,5.96
2011-07-01,408295.2333333333,32134.166666666668,12569.333333333334,102.9,89.0,5.98,93.5,1117.375,93.16666666666669,402968.3027777777,5.911677591403196,1.8000000000000114,913.9666666666672,5.8
2011-08-01,408923.76666666666,32106.63333333333,12545.666666666666,98.1,86.0,5.92,93.93333333333334,1118.9391666666666,92.44444444444446,404117.0,4.646144859809455,-6.800000000000011,495.6333333333314,5.83
2011-09-01,409552.3,32079.1,12522.0,97.3,87.33333333333333,5.87,94.36666666666666,1120.503333333333,91.55555555555556,405207.2249999999,4.108325058415684,-5.1000000000000085,77.29999999999927,5.89
2011-10-01,410467.8333333333,32150.43333333333,12253.033333333333,100.0,89.0,5.86,94.8,1122.0675,90.27777777777779,406218.2888888889,4.386376392170229,-2.9000000000000057,95.33333333333212,5.98
2011-11-01,411383.3666666667,32221.766666666663,11984.066666666668,104.8,88.0,5.9,93.36666666666666,1123.631666666667,88.83333333333333,407150.19166666665,5.067761531948662,6.700000000000003,113.36666666666133,5.92
2011-12-01,412298.9,32293.1,11715.1,98.5,88.0,5.81,91.93333333333334,1125.1958333333332,87.8888888888889,408002.93333333335,5.639683120060895,1.2000000000000028,131.39999999999782,5.87
2012-01-01,413612.8333333334,32250.466666666667,12109.8,97.1,86.0,5.83,90.5,1126.76,87.3888888888889,408858.5361111111,5.639683120061092,-2.9000000000000057,116.29999999999927,5.86
2012-02-01,414926.76666666666,32207.83333333333,12504.5,101.6,89.66666666666667,5.74,91.4,1124.1166666666666,88.0,409717.0,5.167209027338069,-3.200000000000003,101.19999999999709,5.9
2012-03-01,416240.7,32165.2,12899.2,102.1,91.66666666666669,5.79,92.3,1121.4733333333334,88.72222222222223,410578.325,4.483161455067712,3.5999999999999943,86.10000000000218,5.81
2012-04-01,416826.4666666667,32535.8,12796.933333333334,106.6,90.66666666666669,5.76,93.2,1118.83,89.0,411439.52222222224,3.8481221972158552,9.5,385.3666666666686,5.83
2012-05-01,417412.2333333333,32906.4,12694.666666666666,106.9,90.66666666666669,5.74,92.7,1116.1866666666667,89.44444444444446,412300.59166666673,3.581793467622865,5.300000000000011,684.6333333333387,5.74
2012-06-01,417998.0,33277.0,12592.4,100.8,89.66666666666667,5.67,92.2,1113.5433333333333,89.72222222222223,413161.5333333334,3.919046329428354,-1.2999999999999972,983.9000000000015,5.79
2012-07-01,418619.2,33289.96666666667,12449.433333333332,99.4,84.33333333333333,5.53,91.7,1110.9,89.44444444444446,414021.8638888889,4.773781167188642,-7.199999999999989,1039.5,5.76
2012-08-01,419240.4,33302.933333333334,12306.466666666667,99.8,82.33333333333333,5.36,93.56666666666666,1108.256666666667,88.22222222222223,414881.5833333333,5.89123507379424,-7.1000000000000085,1095.1000000000058,5.74
2012-09-01,419861.6,33315.9,12163.5,97.8,82.33333333333333,5.3,95.43333333333334,1105.6133333333332,86.66666666666667,415740.6916666667,7.063600405933397,-3.0,1150.7000000000007,5.67
2012-10-01,420903.56666666665,33701.200000000004,12144.933333333332,99.1,82.33333333333333,5.08,97.3,1102.97,85.27777777777779,416610.3361111111,8.144337703717877,-0.30000000000001137,1165.400000000005,5.53
2012-11-01,421945.5333333333,34086.5,12126.366666666669,99.3,78.66666666666667,5.05,96.36666666666666,1100.3266666666666,83.27777777777779,417490.51666666666,9.010392562602275,-0.5,1180.0999999999985,5.36
2012-12-01,422987.5,34471.8,12107.8,98.2,76.66666666666667,5.01,95.43333333333334,1097.6833333333334,81.1111111111111,418381.23333333334,9.530673871489679,0.4000000000000057,1194.800000000003,5.3
2013-01-01,424105.8,34567.86666666667,12132.9,101.8,69.66666666666667,5.04,94.5,1095.04,78.66666666666667,419255.64722222224,9.530673871489514,2.700000000000003,1277.9000000000015,5.08
2013-02-01,425224.1,34663.933333333334,12158.0,101.1,89.0,5.03,94.83333333333331,1091.5466666666666,79.77777777777777,420113.7583333333,9.650947420401598,1.7999999999999972,1361.0,5.05
2013-03-01,426342.4,34760.0,12183.1,104.2,89.0,4.86,95.16666666666669,1088.0533333333333,80.88888888888889,420955.56666666665,9.8714171738633,6.0,1444.0999999999985,5.01
2013-04-01,427948.3,35101.5,12037.1,101.6,91.33333333333331,4.82,95.5,1084.56,82.38888888888889,421882.3861111111,10.168735606682938,-0.20000000000000284,1400.2999999999956,5.04
2013-05-01,429554.2,35443.0,11891.1,104.2,92.33333333333331,4.73,95.86666666666666,1081.0666666666666,84.66666666666666,422894.2166666666,10.518556570341078,3.1000000000000085,1356.5,5.03
2013-06-01,431160.1,35784.5,11745.1,105.1,88.66666666666667,4.7,96.23333333333332,1077.5733333333333,86.66666666666667,423991.0583333333,10.897105456196202,0.8999999999999915,1312.699999999997,4.86
2013-07-01,432601.6333333333,35464.433333333334,12054.366666666669,104.8,88.0,4.69,96.6,1074.08,89.72222222222221,425156.26111111115,11.281952525073029,3.200000000000003,896.5666666666657,4.82
2013-08-01,434043.1666666667,35144.36666666667,12363.633333333331,105.0,87.33333333333333,4.61,97.5,1070.5866666666666,89.44444444444444,426389.825,11.65214451152193,0.7999999999999972,480.4333333333343,4.73
2013-09-01,435484.7,34824.3,12672.9,101.4,89.33333333333333,4.59,98.4,1067.0933333333332,89.5,427691.75,11.987907501429973,-3.6999999999999886,64.30000000000291,4.7
2013-10-01,436756.56666666665,35163.86666666667,12728.633333333331,106.7,92.33333333333331,4.56,99.3,1063.6,89.66666666666667,429012.8333333333,12.27008303258266,1.9000000000000057,62.36666666666861,4.69
2013-11-01,438028.43333333335,35503.433333333334,12784.366666666669,108.3,92.0,4.58,98.26666666666668,1060.1066666666666,89.6111111111111,430353.07499999995,12.479374427883693,3.299999999999997,60.4333333333343,4.61
2013-12-01,439300.3,35843.0,12840.1,107.5,88.66666666666667,4.67,97.23333333333332,1056.6133333333332,89.6111111111111,431712.47500000003,12.595392455628863,6.099999999999994,58.5,4.59
2014-01-01,440423.5,36178.9,12742.933333333334,110.2,87.66666666666667,4.62,96.2,1053.12,89.55555555555554,433072.2833333334,12.595392455628664,3.5,714.4666666666672,4.56
2014-02-01,441546.7,36514.8,12645.766666666666,109.2,87.0,4.58,96.96666666666668,1059.6533333333332,89.5,434432.5,11.488918976973068,0.9000000000000057,1370.4333333333343,4.58
2014-03-01,442669.9,36850.7,12548.6,109.7,92.0,4.57,97.73333333333332,1066.1866666666665,89.94444444444444,435793.125,9.938591246237376,2.200000000000003,2026.3999999999942,4.67
2014-04-01,444070.7333333333,37092.76666666666,12691.733333333334,109.7,96.33333333333331,4.51,98.5,1072.7199999999998,90.61111111111113,437136.6611111111,8.630923028472761,-0.5,1928.8999999999942,4.62
2014-05-01,445471.5666666667,37334.833333333336,12834.866666666669,105.3,91.0,4.5,97.86666666666666,1079.253333333333,90.44444444444446,438463.10833333334,8.371687414645784,-3.9000000000000057,1831.4000000000015,4.58
2014-06-01,446872.4,37576.9,12978.0,108.1,90.0,4.53,97.23333333333332,1085.7866666666666,90.66666666666667,439772.46666666673,9.58754410787199,-1.6000000000000085,1733.9000000000015,4.57
2014-07-01,447256.1,36847.43333333333,12964.8,105.6,89.33333333333333,4.54,96.6,1092.32,90.94444444444444,440993.6722222222,11.907943193990356,-4.1000000000000085,668.5333333333256,4.51
2014-08-01,447639.8,36117.96666666667,12951.6,107.5,89.66666666666667,4.35,97.53333333333332,1098.8533333333332,91.38888888888887,442126.7249999999,14.729170763510878,2.200000000000003,-396.83333333333576,4.5
2014-09-01,448023.5,35388.5,12938.4,108.4,89.0,4.28,98.46666666666668,1105.3866666666663,90.88888888888887,443171.625,17.607621857449736,0.30000000000001137,-1462.199999999997,4.53
2014-10-01,448818.7333333333,35810.86666666667,13025.333333333334,105.6,91.66666666666669,4.14,99.4,1111.92,90.11111111111113,444176.8055555555,20.226919556563097,0.0,-1281.8999999999942,4.54
2014-11-01,449613.9666666667,36233.23333333333,13112.266666666666,103.4,90.33333333333331,4.02,98.2,1118.4533333333334,90.0,445142.26666666666,22.31071624263702,-4.099999999999994,-1101.6000000000058,4.35
2014-12-01,450409.2,36655.6,13199.2,101.7,89.33333333333333,4.07,97.0,1124.986666666667,89.8888888888889,446068.0083333333,23.556268333036073,-6.700000000000003,-921.3000000000029,4.28
2015-01-01,451707.06666666665,36871.5,13192.233333333334,103.2,88.33333333333333,4.02,95.8,1131.52,89.72222222222223,447008.3055555555,23.55626833303634,-2.3999999999999915,24.066666666672972,4.14
2015-02-01,453004.93333333335,37087.4,13185.266666666666,103.9,86.33333333333333,4.02,95.63333333333333,1133.9275,89.16666666666667,447963.1583333334,23.007843772464092,0.5,969.4333333333343,4.02
2015-03-01,454302.8,37303.3,13178.3,102.0,89.66666666666667,3.81,95.46666666666668,1136.335,89.27777777777777,448932.56666666665,22.03427579050413,0.29999999999999716,1914.800000000003,4.07
2015-04-01,454954.06666666665,37165.76666666667,13206.5,104.9,93.66666666666669,3.67,95.3,1138.7425,89.6111111111111,449839.5111111111,20.731415084402197,1.7000000000000028,1354.9000000000015,4.02
2015-05-01,455605.3333333333,37028.23333333333,13234.7,106.3,92.0,3.71,95.33333333333331,1141.15,89.8888888888889,450683.9916666667,19.180260695778276,2.3999999999999915,795.0,4.02
2015-06-01,456256.6,36890.7,13262.9,98.8,86.33333333333333,3.61,95.36666666666667,1143.5575,89.3888888888889,451466.0083333333,17.455165034444704,-3.200000000000003,235.09999999999854,3.81
2015-07-01,458512.9,37047.53333333333,13206.566666666666,100.9,90.66666666666669,3.54,95.4,1145.965,89.77777777777777,452404.075,15.630737965120323,-4.0,176.03333333333285,3.67
